budget,id,original_language,original_title,popularity,release_date,revenue,runtime,vote_average,vote_count
0,50837,en,Martha Marcy May Marlene,17.806082,21/10/2011,3538446,101,6.7,277
0,248774,en,Obvious Child,10.12895,06/06/2014,3123963,83,6.7,187
0,10183,en,Frozen River,4.805651,01/08/2008,0,97,6.7,99
1000000,159014,en,20 Feet from Stardom,5.247956,14/06/2013,0,89,7.4,85
1000000,32456,en,Two Girls and a Guy,4.86805,07/09/1997,2057193,84,5.4,24
0,49963,en,Walking and Talking,0.367312,17/07/1996,0,86,6.6,7
1000000,13508,en,Who Killed the Electric Car?,5.323184,04/08/2006,1678874,92,7.2,59
1000000,22597,en,The Broken Hearts Club: A Romantic Comedy,3.424158,01/02/2000,1744858,94,6.3,25
1000000,9707,en,Bubba Ho-tep,9.954848,09/06/2002,0,92,6.7,191
1,37532,en,Slam,0.29245,07/10/1998,0,100,6.7,7
1000000,26791,en,Brigham City,0.280083,30/03/2001,852206,119,7.3,4
1000000,56666,hi,Fiza,0.043023,08/09/2000,623791,170,6.1,7
1000000,8675,en,Orgazmo,5.06516,06/09/1997,0,94,6.2,115
0,13132,en,All the Real Girls,3.65924,01/08/2003,0,108,5.9,30
0,47686,en,Dream with the Fishes,0.948316,01/01/1997,0,97,7.7,10
1000000,46989,en,Blue Car,0.672695,11/01/2002,464000,92,6.7,13
0,192132,en,Palo Alto,16.570708,09/05/2014,0,100,6.4,348
0,24424,he,Ajami,0.51799,17/09/2009,0,120,6.8,27
0,13198,en,Wristcutters: A Love Story,8.542921,24/01/2006,0,88,6.7,160
0,244267,en,I Origins,37.555398,18/07/2014,336472,106,7.5,1063
1000000,21413,en,The Battle of Shaker Heights,5.20209,22/08/2003,0,79,5.6,17
1000000,123678,id,Jagal,8.887411,31/08/2012,444575,115,7.5,210
1000000,13362,en,Taxi to the Dark Side,0.748565,30/04/2007,274661,106,6.6,53
1000000,39183,en,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,0.436148,01/01/2006,0,97,4.7,3
0,62402,en,Guiana 1838,0.030253,24/09/2004,0,120,2.8,3
0,206412,en,Lisa Picard Is Famous,0.690089,14/05/2000,0,90,4,1
1000000,201132,en,Antarctica: A Year on Ice,1.883947,05/09/2013,0,92,7.2,29
650000,251471,en,A LEGO Brickumentary,1.631274,31/07/2015,0,93,6.4,55
1000000,112456,en,Hardflip,0.341461,01/06/2012,0,114,4.7,5
0,20296,en,Chocolate: Deep Dark Secrets,0.887821,16/09/2005,0,200,3.4,6
0,25983,en,The House of the Devil,8.628485,25/04/2009,0,95,6,197
0,66195,en,The Perfect Host,6.507094,01/07/2010,14870,93,6.2,135
0,16155,en,Safe Men,1.190729,17/08/1998,0,88,6.3,16
1000000,46727,en,Speedway Junky,0.340019,11/02/1999,0,104,5.2,7
0,55180,en,The Last Big Thing,0.678475,23/09/1998,0,98,6,3
0,29015,en,The Specials,9.055447,22/09/2000,0,82,5.5,11
0,91122,en,16 to Life,0.108468,19/09/2009,0,118,4.4,5
1000000,18206,en,Alone With Her,2.175696,28/04/2006,10018,78,6.2,20
1000000,320146,en,Creative Control,1.50211,11/03/2016,0,97,5.4,25
1000000,13856,en,Special,1.260314,30/01/2006,7202,81,6.6,32
0,219716,en,Sparkler,0.547654,19/03/1999,0,96,0,1
0,43630,en,The Helix... Loaded,0.0206,01/01/2005,0,97,4.8,2
0,56491,en,In Her Line of Fire,0.429587,21/04/2006,0,88,3.3,9
0,99826,en,The Jimmy Show,0.098351,16/01/2002,0,96,8,1
1000000,186935,es,Heli,3.629777,09/08/2013,0,105,6.2,32
0,357441,en,Karachi se Lahore,0.060003,31/07/2015,0,0,8,1
900000,19344,en,Loving Annabelle,7.145832,08/03/2006,0,76,6.4,55
1000000,242083,en,Hits,3.638411,21/01/2014,0,96,4.9,23
0,18869,en,Jimmy and Judy,1.255771,01/01/2006,0,99,5.4,8
0,26673,en,Frat Party,0.783842,01/01/2009,0,84,3.5,4
0,41830,en,The Party's Over,0.118324,22/04/1965,0,94,6.1,6
0,37694,en,Proud,0.023681,02/07/2004,0,87,5.5,3
0,63287,en,The Poker House,2.948576,20/06/2008,0,93,6.1,47
0,335874,en,Childless,0.243853,03/04/2015,0,90,4.5,2
0,34592,en,ZMD: Zombies of Mass Destruction,1.563711,01/01/2009,0,92,4.7,31
1000000,92635,en,Snow White: A Deadly Summer,0.653495,16/03/2012,0,85,4.8,11
0,258755,es,A escondidas,1.233688,03/10/2014,0,96,7.6,26
1000000,96534,de,My Last Day Without You,0.153625,11/06/2011,0,90,5.7,3
0,21283,en,Steppin: The Movie,0.328498,19/05/2009,0,85,5,4
1000000,272724,en,Doc Holliday's Revenge,0.4594,01/06/2014,0,84,3.2,3
0,84178,en,Black Rock,7.207051,21/01/2012,0,83,4.9,78
0,101179,en,Truth or Dare,6.679954,05/08/2012,0,95,5.7,117
0,52462,en,The Pet,1.284741,17/05/2006,0,94,5.3,3
1000000,269057,en,Bang Bang Baby,0.973323,08/09/2014,0,90,6.6,8
1,287524,en,Fear Clinic,1.859965,31/10/2014,0,95,4,42
0,206213,en,Zombie Hunter,3.418372,25/07/2013,0,93,3.5,34
0,248402,en,A Fine Step,0.65434,16/04/2014,0,90,4.1,7
950000,29146,en,Charly,0.178689,23/09/1968,814666,103,6.6,28
950000,207769,en,Banshee Chapter,7.310879,26/08/2013,0,87,5.7,92
950000,271185,en,Ask Me Anything,8.976128,19/04/2014,0,100,5.5,155
0,29731,en,And Then Came Love,0.280829,01/01/2007,0,90,5,1
913000,292539,de,Food Chains,0.795698,26/04/2014,0,83,7.4,8
910000,654,en,On the Waterfront,16.015599,22/06/1954,9600000,108,8,357
930000,91070,en,L!fe Happens,5.974156,18/06/2011,30905,100,5.3,66
852510,2009,ro,"4 luni, 3 săptămîni și 2 zile",9.270133,24/08/2007,1185783,113,7.3,156
0,323270,en,The Horror Network Vol. 1,0.392658,27/10/2015,0,0,5,2
950000,2652,en,Hard Candy,25.918007,14/01/2005,7022209,103,6.8,701
900000,9813,en,The Quiet,4.0971,12/09/2005,381420,96,6.1,73
0,60421,fa,Circumstance,2.34239,26/08/2011,0,107,7.4,23
0,157354,en,Fruitvale Station,20.967146,25/07/2013,17385830,85,7.3,390
0,127867,en,The Brass Teapot,10.639774,08/09/2012,0,100,5.8,160
858000,3170,en,Bambi,47.651878,14/08/1942,267447150,70,6.8,1405
0,14014,en,The Hammer,0.957022,01/04/2007,0,88,6.5,15
850000,15708,en,Latter Days,5.424916,10/07/2003,819939,107,6.7,56
0,146882,fr,Le bonheur d'Elza,0.007254,11/04/2011,0,78,0,0
1000000,215918,en,1982,0.175885,31/12/2013,0,90,5,1
850000,84200,en,"For a Good Time, Call...",14.238376,31/08/2012,1243961,85,5.8,110
0,84184,en,Celeste & Jesse Forever,9.436431,03/08/2012,3094813,91,6.4,163
0,45767,en,Time Changer,0.339757,25/10/2002,0,95,5.2,9
0,14823,en,London to Brighton,3.060685,01/12/2006,0,85,6.5,34
0,367551,en,American Hero,5.023091,11/12/2015,0,86,5,62
0,343409,en,Windsor Drive,0.504251,26/06/2015,0,90,2,1
800000,60243,fa,جدایی نادر از سیمین,12.049373,15/03/2011,0,123,7.7,469
0,57294,en,Crying with Laughter,0.108135,01/06/2009,0,93,7,1
0,11446,en,Welcome to the Dollhouse,5.870319,24/05/1995,0,88,6.9,103
800000,47889,en,Ruby in Paradise,0.59424,08/10/1993,1001437,114,5.6,10
800000,25461,en,Raising Victor Vargas,3.643662,16/05/2002,2816116,88,7.8,13
0,905,de,Die Büchse der Pandora,1.824184,30/01/1929,0,109,7.6,45
0,279759,en,Harrison Montgomery,0.006943,01/01/2008,0,0,0,0
0,78705,en,Cama adentro,0.038706,21/09/2004,0,83,7.8,3
0,25212,en,Deterrence,2.171288,10/03/2000,0,101,6.1,7
800000,26899,en,The Mudge Boy,5.292536,17/01/2003,62852,94,7.3,23
0,146269,en,The Young Unknowns,0.004922,12/03/2000,0,87,0,0
0,292483,en,Not Cool,1.186971,23/09/2014,0,90,3.7,25
800000,14451,no,Død snø,11.205726,09/01/2009,1984662,91,6.1,311
780000,10105,en,Saints and Soldiers,6.003418,11/09/2003,0,90,6.6,98
0,211557,en,Vessel,0.322553,28/10/2012,0,14,5.9,8
777000,838,en,American Graffiti,19.326115,01/08/1973,140000000,110,6.9,324
0,40862,en,Iraq for Sale: The War Profiteers,1.517771,01/01/2006,0,75,8,6
0,13158,en,Aqua Teen Hunger Force Colon Movie Film for Theaters,1.453146,13/04/2007,0,86,6.5,35
750000,84332,en,Safety Not Guaranteed,25.186002,08/06/2012,4007792,85,6.8,556
0,74510,en,Kevin Hart: Laugh at My Pain,5.498834,09/09/2011,0,89,7.7,43
500000,74725,en,Kill List,12.203041,02/09/2011,171760,95,6,210
750000,58428,en,The Innkeepers,14.386807,01/12/2011,78396,102,5.4,219
750000,8416,it,Il conformista,8.429295,21/10/1970,0,107,7.6,127
500000,36584,en,Interview with the Assassin,0.471264,09/05/2002,0,88,5.6,5
0,13429,en,Donkey Punch,3.283886,18/07/2008,0,99,4.5,52
750000,9022,en,All the Boys Love Mandy Lane,12.284939,15/02/2008,0,90,5.7,209
0,22530,en,Bled,1.039149,01/01/2008,0,95,3.8,4
730000,288,en,High Noon,18.644023,27/03/1952,8000000,85,7.6,334
700000,14275,en,Hoop Dreams,9.188431,12/09/1994,7830611,171,7.7,87
0,2287,en,Rize,1.623769,15/01/2005,0,86,5.9,13
700000,18734,en,L.I.E. Long Island Expressway,7.731064,20/01/2001,1667192,97,6.7,31
0,206197,en,The Sisterhood of Night,2.868942,10/04/2015,0,104,6.5,31
0,26837,en,B-Girl,0.631571,29/07/2009,0,84,5.5,7
700000,7859,en,Half Nelson,12.378031,11/08/2006,4911725,107,6.5,240
700000,302579,en,Naturally Native,0.578798,08/10/1999,10508,107,0,0
0,51955,en,Hav Plenty,0.003142,11/09/1997,0,92,0,0
750000,376004,en,Adulterers,1.471139,05/01/2016,0,80,5.2,16
650,158752,en,Escape from Tomorrow,1.352222,11/10/2013,0,90,4.8,87
0,40658,en,Starsuckers,0.429083,30/09/2009,0,103,6.2,5
0,296943,en,The Hadza:  Last of the First,0.045648,31/10/2014,0,70,0,0
0,118612,en,After,4.596157,27/08/2012,0,90,5.6,63
625000,138976,en,Treachery,0.283059,16/05/2013,0,68,4.8,5
700000,323967,en,Walter,2.659006,13/03/2015,0,87,5.3,26
609000,3080,en,Top Hat,3.898498,06/09/1935,3202000,101,7.4,59
60000,2667,en,The Blair Witch Project,41.690578,14/07/1999,248000000,81,6.3,1055
600000,9459,en,Woodstock,3.409764,26/03/1970,34505110,225,7.1,66
600000,11598,en,The Kentucky Fried Movie,10.861167,10/08/1977,0,83,6.4,66
0,26916,en,Mercy Streets,0.099902,31/10/2000,0,106,5.5,2
0,181940,en,Arnolds Park,0.006069,20/07/2007,0,103,0,0
0,125263,en,Broken Vessels,0.069277,18/04/1998,0,90,6,2
0,263503,en,Water & Power,0.350557,02/05/2014,0,0,3,1
522360,324322,fr,They Will Have to Kill Us First,0.071349,13/10/2015,0,105,5,1
0,331493,en,Light from the Darkroom,0.012942,01/01/2014,0,0,0,0
0,375950,fr,Médecin de campagne,2.651304,23/03/2016,0,102,6,63
0,278348,en,The Maid's Room,1.501688,08/08/2014,0,98,4.8,4
560000,704,en,A Hard Day's Night,10.730056,06/07/1964,12299668,88,7.3,168
56000,70875,en,The Harvest (La Cosecha),0.010909,29/07/2011,0,80,0,0
550000,75986,en,Love Letters,0.001586,01/04/1983,0,98,4.6,4
0,385636,sl,Julija in Alfa Romeo,0.061248,17/09/2015,0,83,6,1
500000,14438,en,Fireproof,6.093989,26/09/2008,33456317,122,7,100
550000,211086,hi,Faith Connections,0.48088,21/11/2013,0,115,4.2,3
0,23069,en,Benji,2.651418,17/10/1974,0,86,6.1,35
130000,83,en,Open Water,15.611857,06/08/2004,54667954,79,5.4,315
0,89857,en,High Road,1.292948,06/03/2012,0,87,5.8,22
500000,30315,en,Kingdom of the Spiders,2.537032,24/08/1977,17000000,97,5.7,30
0,14358,en,Mad Hot Ballroom,0.772668,13/05/2005,0,105,7.2,8
500000,2056,en,The Station Agent,11.578545,26/01/2003,8679814,88,7.4,210
0,41144,en,To Save A Life,0.05021,05/11/2009,0,120,6.2,21
0,35199,en,Wordplay,0.906096,26/06/2006,0,94,7.3,10
2053648,14271,en,Beyond the Mat,2.778633,22/10/1999,500000,102,7.8,17
0,16653,en,The Singles Ward,0.920591,30/01/2002,0,102,7.5,4
46000,14757,ps,Osama,1.447734,20/05/2003,0,83,6.3,32
500000,84401,en,Sholem Aleichem: Laughing In The Darkness,0.109579,24/02/2012,845188,93,7,2
0,23655,en,Groove,1.09454,08/06/2000,0,86,5.6,6
0,36825,en,The R.M.,0.082978,31/01/2003,0,101,4.8,4
0,33430,en,Twin Falls Idaho,0.619136,30/07/1999,0,111,7,11
500000,12281,en,Mean Creek,8.519202,15/01/2004,603943,90,6.9,106
0,125052,en,Hurricane Streets,0.36447,21/01/1997,0,86,4.8,4
0,96238,en,Never Again,0.039077,12/07/2002,0,98,4,3
0,30246,en,Civil Brand,0.665512,29/08/2003,0,95,5.3,4
0,7301,en,Lonesome Jim,3.433625,16/11/2005,0,91,6.4,26
0,172533,en,Drinking Buddies,17.378455,23/08/2013,343341,90,6,356
500000,180383,en,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,0.425195,04/10/2012,0,88,7.1,17
2000000,346,ja,七人の侍,39.756748,26/04/1954,271841,207,8.2,878
0,84318,en,Kita svajonių komanda,0.388401,28/09/2012,0,89,6.9,7
500000,45145,en,Johnny Suede,1.354816,18/08/1991,0,97,4.7,13
0,13983,en,Finishing The Game,0.459625,21/01/2007,0,84,4.9,8
500000,45649,en,Rubber,9.108949,09/07/2010,98017,85,5.7,251
0,19844,en,Kiss the Bride,1.65426,01/01/2007,0,100,4.2,11
0,21801,en,The Slaughter Rule,1.390909,01/01/2002,0,112,6.2,9
500000,43933,en,Monsters,26.406001,18/06/2010,4242978,94,6.2,587
0,73511,en,The Californians,0.218736,21/10/2005,0,91,4,1
0,43653,en,The Living Wake,0.383442,01/01/2007,0,91,5,1
500000,139715,en,Detention of the Dead,2.391847,27/04/2012,0,87,4.5,34
0,45380,zh,疯狂的石头,1.68502,01/01/2006,0,98,6.9,22
0,30867,en,Scott Walker: 30 Century Man,0.607782,31/10/2006,0,95,7,8
500000,81220,en,Everything Put Together,0.046903,02/11/2001,0,87,5,2
0,253626,en,Good Kill,10.924273,09/04/2015,316472,104,5.9,208
0,294550,en,The Outrageous Sophie Tucker,0.021419,02/05/2014,0,96,0,0
0,90369,en,Now Is Good,14.142073,25/05/2012,0,103,7.3,371
500000,117942,en,Girls Gone Dead,1.600171,28/03/2012,0,104,3.5,14
0,380097,en,America Is Still the Place,0,,0,0,0,0
0,322194,en,Subconscious,0.397323,10/03/2015,0,110,3.4,4
0,98568,en,Enter Nowhere,3.637857,22/10/2011,0,90,6.5,49
500,119657,en,El Rey de Najayo,0.080105,01/03/2012,0,101,0,0
0,380733,en,Fight to the Finish,0.251828,02/02/2016,0,94,5.2,3
0,285743,en,Alleluia! The Devil's Carnival,0.674398,29/03/2016,0,0,6,2
0,362765,en,The Sound and the Shadow,0.072359,19/10/2014,0,90,0,0
0,379532,en,Rodeo Girl,0.087574,05/01/2016,0,108,5.5,1
0,253261,en,Born to Fly: Elizabeth Streb vs. Gravity,0.069244,08/03/2014,0,82,5,1
500000,297100,en,The Little Ponderosa Zoo,0.073079,11/09/2014,0,84,2,1
0,15239,en,The Toxic Avenger,6.672008,01/05/1984,0,82,6.3,113
0,94072,en,Straight Out of Brooklyn,0.161517,13/06/1991,0,0,4.3,4
0,4107,en,Bloody Sunday,7.330691,16/01/2002,773228,107,7.2,53
0,325579,en,Diamond Ruff,0.165257,01/01/2015,0,0,2.4,4
450000,15624,en,Conversations with Other Women,4.442355,07/06/2006,973525,84,6.2,38
0,17287,en,Poultrygeist: Night of the Chicken Dead,3.905877,26/12/2006,0,103,5.9,41
0,198370,en,Mutual Friends,0.136721,15/04/2014,0,0,0,0
439000,3062,en,42nd Street,1.933366,02/02/1933,2281000,89,6.1,37
0,328307,en,Rise of the Entrepreneur: The Search for a Better Way,0.052942,20/11/2014,0,0,8,1
225000,15389,en,Metropolitan,1.014966,03/08/1990,0,98,7,38
0,464,sv,Så som i himmelen,4.321249,03/09/2004,0,132,6.9,42
0,308467,en,Roadside,0.160234,01/03/2013,0,90,4.2,5
400000,8193,en,Napoleon Dynamite,23.603514,11/06/2004,46118097,95,6.7,554
0,188166,en,Blue Ruin,25.349758,25/04/2014,258384,90,6.9,462
15000,23827,en,Paranormal Activity,47.456823,14/09/2007,193355800,86,5.9,1316
0,1282,en,Dogtown and Z-Boys,3.291609,18/01/2001,0,91,7.2,52
400000,762,en,Monty Python and the Holy Grail,64.782984,13/03/1975,5028948,91,7.8,1708
0,64499,it,Quinceañera,0.034135,05/06/2006,0,90,7,7
0,281189,en,Gory Gory Hallelujah,0.033883,05/11/2003,0,0,1,1
218,1435,en,Tarnation,1.063439,19/10/2003,1162014,91,7.5,22
0,47546,en,I Want Your Money,0.084344,06/07/2010,0,92,3.8,5
0,189711,en,Love in the Time of Monsters,0.133619,08/03/2014,0,0,5,2
0,19204,it,...E tu vivrai nel terrore! L'aldilà,8.022122,22/04/1981,0,87,6.6,117
35000000,9029,da,What Happens in Vegas,38.100488,07/05/2008,170000000,99,5.8,923
500000,18045,en,The Dark Hours,1.428483,11/03/2005,0,80,5.5,22
860000,11240,en,My Beautiful Laundrette,3.703005,07/09/1985,2451545,97,6.6,51
0,43743,en,Fabled,0.003352,01/01/2002,0,84,0,0
0,157909,en,Show Me,0.231297,23/09/2004,0,97,5.6,4
0,10238,sv,Viskningar och rop,11.347855,21/12/1972,0,91,7.8,115
385907,3059,en,Intolerance,3.232447,04/09/1916,8394751,197,7.4,60
0,15800,en,Trekkies,2.77754,18/10/1997,0,86,6.3,22
379000,65203,en,The Broadway Melody,0.968865,08/02/1929,4358000,100,5,19
350000,764,en,The Evil Dead,35.037625,15/10/1981,29400000,85,7.3,894
6000000,103620,en,Maniac,19.331884,26/12/2012,31081,89,6,316
0,319069,en,Censored Voices,0.59458,24/01/2015,0,84,5.1,8
300000,14278,en,Murderball,1.085909,22/07/2005,1750211,88,6.9,23
0,25678,en,American Ninja 2: The Confrontation,5.061107,01/05/1987,0,90,4.9,49
0,79161,en,51 Birch Street,0.049921,18/10/2006,0,90,6.8,6
350000,371690,en,Rotor DR1,0.249561,20/10/2015,0,98,4.7,3
350000,389,en,12 Angry Men,59.259204,25/03/1957,1000000,96,8.2,2078
0,52032,en,My Dog Tulip,1.170257,01/01/2009,246574,83,7.6,9
325000,3078,en,It Happened One Night,11.871424,22/02/1934,4500000,105,7.7,275
0,38810,el,Κυνόδοντας,28.858238,01/06/2009,110197,94,6.9,332
300000,21525,en,Tupac: Resurrection,1.314576,23/01/2003,7808524,112,8,26
312000,55123,en,Tumbleweeds,1.505703,28/11/1999,1281176,102,6.2,11
8,11980,en,The Prophecy,11.818333,01/09/1995,16,98,6.4,138
0,11956,fr,Chacun Cherche Son Chat,1.410387,03/04/1996,0,91,6.1,16
300000,1550,en,Pieces of April,4.270596,19/01/2003,0,81,6.4,64
0,162396,en,The Big Swap,0.627763,11/06/1998,0,0,0,0
300000,26518,en,Old Joy,1.673208,01/01/2006,0,73,6.3,36
200000,8942,en,Wendy and Lucy,0.713906,22/05/2008,0,80,6.4,64
0,68412,en,3 Backyards,0.17817,01/01/2010,0,88,4.8,4
300000,2786,fr,Pierrot le fou,7.791898,29/08/1965,0,110,7.6,127
0,87943,en,Sisters in Law,0.025211,03/09/2005,0,104,7.3,2
300000,73981,en,Ayurveda: Art of Being,0.055868,20/09/2001,2074000,101,5.5,3
0,91721,en,Nothing But a Man,0.008453,01/01/1964,0,95,7,2
300000,118452,en,"First Love, Last Rites",0.374291,07/08/1998,40542,94,3,1
0,47534,en,Fighting Tommy Riley,0.045429,06/05/2005,0,0,5.3,4
0,40914,en,Royal Kill,1.088501,10/04/2009,0,90,2.8,6
0,365052,en,The Looking Glass,0.062979,23/10/2015,0,110,7,1
300000,13282,en,Death Race 2000,6.473667,27/04/1975,8000000,80,5.9,124
0,250184,en,Locker 13,1.905197,29/03/2014,0,90,6.8,3
0,426067,en,Midnight Cabaret,0.001389,01/01/1990,0,94,0,0
300000,324352,en,Anderson's Cross,0.006323,20/05/2010,0,98,0,0
0,318040,en,Bizarre,0.583446,07/02/2015,0,99,6.2,11
0,27420,en,Graduation Day,1.452199,01/05/1981,0,96,5,22
300000,80468,en,Some Guy Who Kills People,2.733725,14/04/2011,0,97,5.7,45
0,84188,en,Compliance,8.942203,23/08/2012,319285,90,6.3,221
250000,2255,en,Chasing Amy,20.601483,04/04/1997,12021272,113,6.7,433
250000,50035,en,Lovely & Amazing,1.45917,31/08/2001,4186931,91,6.3,23
0,300327,en,Death Calls,0.005883,01/09/2010,0,0,0,0
0,14290,en,Better Luck Tomorrow,3.877036,12/01/2002,0,101,6.5,27
0,29371,en,The Incredibly True Adventure of Two Girls In Love,1.70819,16/06/1995,0,94,5.7,13
0,44490,en,Chuck & Buck,0.812855,21/01/2000,0,96,5.7,16
250000,32222,en,American Desi,0.126304,01/01/2001,0,100,5,4
300000,378237,en,Amidst the Devil's Wings,0.018087,01/12/2014,0,90,0,0
250000,431,en,Cube,44.656151,09/09/1997,501818,90,6.9,1069
0,76996,it,Love and Other Catastrophes,0.619348,01/08/1996,0,78,5.8,9
250,51942,en,I Married a Strange Person!,0.293649,28/08/1998,203,72,7.5,12
0,1424,en,November,5.742359,22/07/2004,0,73,4.9,11
250000,60420,en,Like Crazy,21.825564,28/10/2011,3542353,90,6.4,381
0,325123,en,Teeth and Blood,0.055325,10/03/2015,0,96,3,1
0,142132,en,Sugar Town,0.375423,17/09/1999,0,92,5.5,2
0,20520,en,The Motel,0.120505,01/01/2005,0,75,7,3
250000,109729,en,The Canyons,6.978907,29/07/2013,56825,99,4.1,75
0,78307,en,On the Outs,0.493223,11/09/2004,0,86,5.9,6
0,12247,en,Shotgun Stories,5.251143,01/10/2007,0,92,6.9,57
0,29917,en,Exam,20.265518,19/06/2009,0,101,6.6,523
250000,70687,en,The Sticky Fingers of Time,0.130169,06/06/1997,0,90,4.8,3
0,60463,en,Sunday School Musical,0.46049,21/10/2008,0,93,5.5,4
0,46252,en,Rust,0.399491,07/10/2010,0,94,0,0
250000,24869,en,Ink,5.217002,23/01/2009,0,106,6.4,101
250000,77934,en,The Christmas Bunny,0.065103,28/11/2010,0,96,5.7,7
0,34697,en,Butterfly,1.063615,05/02/1982,0,107,5,12
0,320435,en,UnDivided,0.010607,01/02/2013,0,0,0,0
0,150211,en,The Frozen,1.084387,10/10/2012,0,0,4.2,14
0,306667,en,Horse Camp,0.172299,10/01/2015,0,108,5.5,2
0,274758,en,Give Me Shelter,0.278981,24/06/2014,0,90,0,0
245000,3060,en,The Big Parade,0.785744,05/11/1925,22000000,151,7,21
0,40963,en,Little Big Top,0.0921,01/01/2006,0,0,10,1
250,173224,en,Along the Roadside,0.166655,28/02/2013,0,118,7.7,3
230000,18533,en,Bronson,18.450613,09/10/2008,2260712,92,6.9,733
0,376010,en,Western Religion,0.58954,09/10/2015,0,106,0,0
225000,139948,en,Burn,0.126676,01/11/2012,111300,86,6.9,6
0,77332,en,Urbania,0.065155,24/01/2000,0,103,5.2,10
100000,70478,en,The Stewardesses,1.183892,25/07/1969,27000000,69,4.3,5
210000,35073,en,"The Beast from 20,000 Fathoms",2.043661,13/06/1953,5000000,80,6.7,41
400000,9659,en,Mad Max,33.142185,12/04/1979,100000000,93,6.6,1213
200000,10218,en,Swingers,13.971674,18/10/1996,4505922,94,6.8,253
200000,391,it,Per un pugno di dollari,38.771062,12/09/1964,14500000,99,7.6,883
200000,43595,en,She Done Him Wrong,0.622752,09/02/1933,2200000,66,5.1,27
0,194588,en,Short Cut to Nirvana: Kumbh Mela,0.004998,11/05/2004,0,85,0,0
200000,54897,en,The Grace Card,0.616283,25/02/2011,2295733,101,6.5,10
0,83588,en,Middle of Nowhere,2.836537,12/10/2012,0,101,6.6,7
0,53256,de,Drei,5.937602,23/12/2010,2611555,119,6.3,31
200000,40920,en,The Business of Fancydancing,0.06104,14/01/2002,0,103,8,2
0,287815,en,Call + Response,0.062089,10/10/2008,0,86,8,1
450000,54702,en,Malevolence,1.077321,10/09/2004,0,90,4.9,14
0,176074,en,Reality Show,0.472123,01/01/2015,0,92,5.5,2
13000000,69270,en,Super Hybrid,4.009379,01/01/2010,0,95,4.6,24
0,5759,en,Baghead,3.299345,21/01/2008,0,84,5.8,23
0,402515,pt,Solitude,0.018716,21/10/2014,0,89,0,0
0,126141,en,Chats perchés,0.092562,05/12/2004,0,59,7.7,3
0,48035,da,Ordet,3.225189,09/01/1955,0,126,7.8,65
0,14758,en,Good Dick,1.948435,03/10/2008,0,86,6.1,34
0,13363,en,The Man from Earth,31.339015,10/06/2007,0,87,7.7,687
0,37985,en,The Trials Of Darryl Hunt,0.15066,15/06/2007,0,106,6.8,4
0,25786,en,Samantha: An American Girl Holiday,4.980585,23/11/2004,0,86,4.6,9
0,36549,en,Yesterday Was a Lie,0.145014,01/01/2008,0,89,6,4
0,361398,en,Theresa Is a Mother,0.036532,25/09/2015,0,105,0,0
0,289180,en,H.,1.045623,28/08/2014,0,93,6.5,4
0,288927,en,Archaeology of a Woman,0.254659,12/09/2014,0,94,0,0
180000,21334,fa,بچه‌های آسمان,7.072118,01/08/1997,900000,89,7.8,112
8000,79120,en,Weekend,1.041254,22/09/2011,469947,96,7.4,163
